"business_id","name","address","city","state","postal_code","latitude","longitude"
3889,"LITTLE SICHUAN RESTAURANT","35233 NEWARK BLVD F","Newark","CA","94560",37.54949632,-122.04740726
3890,"LITTLE STAR PIZZA SOLANO","1175 SOLANO AVE","Albany","CA","94706",37.89044893,-122.29596665
3891,"LIVERMORE AMERICAN LITTLE LEAGUE","991 LOYOLA WAY","Livermore","CA","94550",37.68208174,-121.74215209
3892,"LIVERMORE CASINO","3571 FIRST ST","Livermore","CA","94551",37.68808119,-121.75791522
3893,"LIVERMORE CHEVRON","1771 FIRST ST","Livermore","CA","94550",37.67846145,-121.77931484
3894,"LIVERMORE CHEVRON","2186 LAS POSITAS CT","Livermore","CA","94550",37.69750966,-121.77427396
3895,"LIVERMORE CINEMAS","2490 FIRST ST","Livermore","CA","94550",37.68319762,-121.76710692
3896,"LIVERMORE GAS","1175 CATALINA DR","Livermore","CA","94550",37.66291619,-121.78071099
3897,"LIVERMORE GAS & SUPER MART","2620 OLD 1ST ST","Livermore","CA","94550",37.68488559,-121.76518862
3898,"LIVERMORE GROCERY OUTLET","1320 RAILROAD AVE","Livermore","CA","94550",37.68083848,-121.77985665
3899,"LIVERMORE HIGH SCHOOL/CAFETERIA","600 MAPLE ST","Livermore","CA","94550",37.68071499,-121.76211997
3900,"LIVERMORE PLSN ELKS LODGE#2117","940 LARKSPUR DR","Livermore","CA","94551",37.70631195,-121.74150982
3901,"LIVERMORE SALOON","2223 FIRST ST","Livermore","CA","94550",37.68155548,-121.7689645
3902,"LIVERMORE'S BIG APPLE PIZZA","2566 OLD FIRST ST","Livermore","CA","94550",37.68461727,-121.76548595
3903,"LIVERMORE UNIFIED SCHOOL DISTRICT","685 E JACK LONDON BLVD","Livermore","CA","94550",37.68901886,-121.79248506
3904,"LIVERMORE VALLEY CHARTER PREP HS","2451 PORTOLA AVE","Livermore","CA","94551",37.69107407,-121.77058819
3905,"LIVERMORE VALLEY CHARTER SCHOOL","3142 CONSTITUTION DR","Livermore","CA","94551",37.70277248,-121.8157933
3906,"LIVERMORE VALLEY CHARTER SCHOOL","543 SONOMA ST","Livermore","CA","94550",37.67290429,-121.79340442
3907,"LIVERMORE VALLEY TENNIS CLUB","2000 ARROYO RD","Livermore","CA","94550",37.66055633,-121.76808072
3908,"LIZHOU RESTAURANT","36456 FREMONT BLVD","Fremont","CA","94536",37.56219998,-122.01477355
3909,"LI ZHOU SEAFOOD RESTAURANT","36456 FREMONT BLVD","Fremont","CA","94536",37.56219503,-122.01476042
3910,"L & L HAWAIIAN BARBECUE","1668 DECOTO RD","Union City","CA","94587",37.58955711,-122.02067947
3911,"L & L HAWAIIAN BARBECUE","27328 HESPERIAN BLVD","Hayward","CA","94545",37.63187921,-122.095991
3912,"L & L HAWAIIAN BARBECUE","5255 MOWRY AVE S","Fremont","CA","94538",37.53377171,-122.00052289
3913,"L & L HAWAIIAN BARBECUE","6185 JARVIS AVE","Newark","CA","94560",37.54901032,-122.05052534
3914,"L & L HAWAIIAN BARBECUE","845 MARINA VILLAGE PKWY","Alameda","CA","94501",0,0
3915,"L & L HAWAIIAN BBQ","4515 ROSEWOOD DR","Pleasanton","CA","94588",37.70071463,-121.87668058
3916,"LL NL SNACK BAR","298 JUNCTION AVE","Livermore","CA","94550",37.68674335,-121.76657168
3917,"LLOYD'S DONUT KITCHEN","5200 MOWRY AVE J","Fremont","CA","94538",37.53407403,-122.00023289
3918,"L & M LIQUORS","22610 VERMONT ST","Hayward","CA","94541",37.68262928,-122.06438475
3919,"LOARD'S ICE CREAM","1312 N VASCO RD","Livermore","CA","94551",0,0
3920,"LOARD'S ICE CREAM","15844 HESPERIAN BLVD","San Lorenzo","CA","94580",37.68067639,-122.12756132
3921,"LOARD'S ICE CREAM","1875 2ND ST","Livermore","CA","94550",37.67936485,-121.77354519
3922,"LOARD'S ICE CREAM","2825 MACARTHUR BLVD","Oakland","CA","94602",37.79842624,-122.20726632
3923,"LOARD'S ICE CREAM","3889 VILLAGE DR","Castro Valley","CA","94546",37.6966136,-122.07837754
3924,"LOARDS ICE CREAM","699 LEWELLING BLVD","San Leandro","CA","94579",37.6866784,-122.13499695
3925,"LOARD'S ICE CREAM AND CANDY","2187 FIRST ST","Livermore","CA","94550",37.68148112,-121.76921339
3926,"LOARD'S ICE CREAM AND CANDY","5942 MACARTHUR BLVD A","Oakland","CA","94605",37.77453414,-122.18065447
3927,"LOARD'S ICE CREAM & CANDIES","2000 WAYNE AVE","San Leandro","CA","94577",37.71392938,-122.16370073
3928,"LOARD'S ICE CREAM & CANDIES","2265 SOUTH SHORE CTR","Alameda","CA","94501",37.75776399,-122.25363504
3929,"LOARD'S ICE CREAM & CANDY","401 BANCROFT AVE","San Leandro","CA","94577",37.73637028,-122.15307791
3930,"LOCKWOOD CHILD DEVELOPMENT CENTER","1125 69TH AVE","Oakland","CA","94621",37.75830565,-122.19397538
3931,"LOCKWOOD SCHOOL","6701 INTERNATIONAL BLVD","Oakland","CA","94621",37.76187819,-122.19274429
3932,"LO COCO'S RESTAURANT","4270 PIEDMONT AVE","Oakland","CA","94611",37.8285636,-122.2495397
3933,"LOI LE CHEVRON","4265 FOOTHILL BLVD","Oakland","CA","94601",37.77614843,-122.21347567
3934,"LOIS THE PIE QUEEN","851 60TH ST","Oakland","CA","94608",37.84453309,-122.27546244
3935,"LOKANTA","443 MAIN ST","Pleasanton","CA","94566",37.65982018,-121.87622285
3936,"LOLA'S CHICKEN SHACK","1417 PARK ST","Alameda","CA","94501",37.76412128,-122.24294281
3937,"LOMBARD CAFE","5040 ARROYO RD","Livermore","CA","94550",37.6265657,-121.75637485
3938,"LONDON FISH & CHIPS","18890 HESPERIAN BLVD","Hayward","CA","94541",37.67014223,-122.12085778
3939,"LONG HING SUPERMARKET","830 INTERNATIONAL BLVD","Oakland","CA","94606",37.79340404,-122.25116403
3940,"LONGITUDE","347 14TH ST","Oakland","CA","94612",37.80336038,-122.26876082
3941,"LONG PAT MARKET","716 FRANKLIN ST","Oakland","CA","94607",37.79960958,-122.27259269
3942,"LONGWOOD ELEMENTARY SCHOOL","850 LONGWOOD AVE","Hayward","CA","94541",37.65905745,-122.11017647
3943,"LOONEY'S SOUTHERN BAR-B-QUE","14680 WASHINGTON AVE","San Leandro","CA","94578",0,0
3944,"LOONEY'S SOUTHERN BBQ","5319 MARTIN LUTHER KING JR WAY","Oakland","CA","94609",37.83835368,-122.26966272
3945,"LOPEZ MARKET & DELI","9639 INTERNATIONAL BLVD","Oakland","CA","94621",37.74573232,-122.1715457
3946,"LORENZO MANOR ELEMENTARY SCHOOL","18250 BENGAL AVE","Hayward","CA","94541",37.67452336,-122.11958073
3947,"LORIN EDEN","27790 PORTSMOUTH AVE","Hayward","CA","94545",37.62410269,-122.10060783
3948,"LORING CAFE","37 GRAND AVE","Oakland","CA","94612",37.81138652,-122.26536411
3949,"LORI'S DELI & HOT DOG","15001 FARNSWORTH ST","San Leandro","CA","94579",37.69071926,-122.15182317
3950,"LOS CABOS SEAFOOD","2108 MARINA BLVD","San Leandro","CA","94577",37.70465731,-122.18058175
3951,"LOS CAMELLEOS TIENDA","5913 INTERNATIONAL BLVD","Oakland","CA","94621",37.76468404,-122.19866718
3952,"LOS CANTAROS RESTAURANT & TAQUERIA","336 GRAND AVE","Oakland","CA","94610",37.80901427,-122.25659849
3953,"LOS CANTAROS TAQUERIA #2","4115 SAN PABLO AVE","Emeryville","CA","94608",37.83189031,-122.28015153
3954,"LOS CAPORALES TAQUERIA","1316 RAILROAD AVE","Livermore","CA","94550",37.68049087,-121.77994884
3955,"LOS CAPORALES TAQUERIA","2130 FIRST ST","Livermore","CA","94550",37.68139114,-121.7696127
3956,"LOS CAVOS RESTAURANT","3283 WALNUT AVE","Fremont","CA","94538",0,0
3957,"LO'S CHINA BISTRO","2059 FIRST ST","Livermore","CA","94550",37.6812167,-121.77009831
3958,"LO'S CHINA BISTRO #2","136 S VASCO RD","Livermore","CA","94550",37.70444089,-121.72147302
3959,"LOS COCO'S","1449 FRUITVALE AVE","Oakland","CA","94601",37.77918255,-122.22505389
3960,"LOS COMALES","2105 MACARTHUR BLVD","Oakland","CA","94610",37.80066559,-122.21744939
3961,"LOS COMPADRES","944 C ST","Hayward","CA","94541",37.67209003,-122.08128379
3962,"LOS DOS AMIGOS BILLAR","41057 FREMONT BLVD","Fremont","CA","94538",37.53080436,-121.95881931
3963,"LOS DOS GALLOS","34704 ALVARADO NILES RD","Union City","CA","94587",37.58442954,-122.01137585
3964,"LOS DOS GALLOS","50 WHITNEY PL","Fremont","CA","94539",37.46998764,-121.91890403
3965,"LOS DOS GALLOS","5901 INTERNATIONAL BLVD","Oakland","CA","94621",37.76470862,-122.19871921
3966,"LOS DOS HERMANOS","28257 MISSION BLVD","Hayward","CA","94544",37.63812479,-122.05633441
3967,"LOS HERMANOS PRODUCE","1723 FRUITVALE AVE","Oakland","CA","94601",37.78081062,-122.2242523
3968,"LOS MEXICANOS BAKERY 2","1522 FRUITVALE AVE","Oakland","CA","94601",37.77961178,-122.22480599
3969,"LOS MOLCAJETES RESTAURANT","22154 REDWOOD RD","Castro Valley","CA","94546",37.68597796,-122.07361288
3970,"LOS MOLES","1320 65TH ST","Emeryville","CA","94608",37.84695786,-122.29065216
3971,"LOS OLIVOS","3010 FOOTHILL BLVD","Oakland","CA","94601",0,0
3972,"LOS PAISANOS COMMISSARY","2293 INTERNATIONAL BLVD","Oakland","CA","94606",37.78411115,-122.23713628
3973,"LOS PERICOS GRILL","792 B ST","Hayward","CA","94541",37.67165647,-122.08476538
3974,"LOS PERICOS MARKET","2200 MARINA BLVD","San Leandro","CA","94577",37.70438816,-122.18122327
3975,"LOS PERICOS MARKET","375 E 14TH ST","San Leandro","CA","94577",37.73313596,-122.16216528
3976,"LOS PERICOS TAQUERIA","7473 VILLAGE PKWY","Dublin","CA","94568",37.71052397,-121.92716504
3977,"LOS PERICO SUPERMARKET INC","1527 INTERNATIONAL BLVD","Oakland","CA","94606",37.7886257,-122.24468272
3978,"LOS PLANES DE RENDEROS","22841 MISSION BLVD","Hayward","CA","94541",37.66989854,-122.0819441
3979,"LOS PRIMOS CARNICERIA","4095 FOOTHILL BLVD","Oakland","CA","94601",37.77686577,-122.21427904
3980,"LOST & FOUND BEER GARDEN","2040 TELEGRAPH AVE","Oakland","CA","94608",37.80988313,-122.26948233
3981,"LOST WEEKEND LOUNGE","2320 SANTA CLARA AVE","Alameda","CA","94501",37.76671954,-122.24508095
3982,"LOS VECO'S SUPER TAQUERIA","441 BLOSSOM WAY","Hayward","CA","94541",37.67803684,-122.10483848
3983,"LOTUS CHINESE FOOD TO GO","27560 TAMPA AVE","Hayward","CA","94544",37.63258458,-122.07569967
3984,"LOTUS FALAFEL AND SHAWETMA","1814 FRANKLIN ST","Oakland","CA","94612",37.80623138,-122.26847568
3985,"LOTUS INDIAN EXPRESS","39158 PASEO PADRE PKWY","Fremont","CA","94538",37.55316017,-121.98024915
3986,"LOTUS LEAF","277 PARROTT ST","San Leandro","CA","94577",37.72150649,-122.15595044
3987,"LOTUS PERSIAN CUISINE","1991 SANTA RITA RD A","Pleasanton","CA","94566",37.67893114,-121.87471442
3988,"LOTUS THAI","4133 PIEDMONT AVE","Oakland","CA","94611",37.82733728,-122.25120621
3989,"LOTUS THAI CUISINE RESTAURANT","4133 PIEDMONT AVE","Oakland","CA","94611",37.82733728,-122.25120621
3990,"LOUISE'S FISH N CHIPS","1554 RAILROAD AVE","Livermore","CA","94550",37.68088465,-121.77790892
3991,"LOUISIANA FISH AND CHIPS","2817 TELEGRAPH AVE","Oakland","CA","94609",37.81851254,-122.26732777
3992,"LOUISIANA FISH KING","6447 INTERNATIONAL BLVD C","Oakland","CA","94621",37.76263789,-122.19434961
3993,"LOUISIANA FRIED CHICKEN","4006 MACARTHUR BLVD","Oakland","CA","94619",37.78972744,-122.19695967
3994,"LOVE AT FIRST SLICE","36601 NEWARK BLVD","Newark","CA","94560",37.53889124,-122.03314439
3995,"LOVELY SWEETS & SNACKS","41031 FREMONT BLVD","Fremont","CA","94538",37.53091412,-121.95882647
3996,"LPC CAFETERIA","3033 COLLIER CANYON RD","Livermore","CA","94550",0,0
3997,"L & S FISH AND CHIPS","326 E 18TH ST","Oakland","CA","94606",37.79958177,-122.25168467
3998,"LUCAS LIQUORS","16258 FOOTHILL BLVD","San Leandro","CA","94578",37.7019391,-122.1097874
3999,"LUCAS MINI-MART","16258 FOOTHILL BLVD","San Leandro","CA","94578",37.7019391,-122.1097874
4000,"LUCCA'S ITALIAN DELI","3121 CASTRO VALLEY BLVD","Castro Valley","CA","94546",37.69510182,-122.08345729
4001,"LUCIA ESPRESSO","5225 SHATTUCK AVE B","Oakland","CA","94618",37.8382542,-122.26424681
4002,"LUCILLE'S","635 E 14TH ST","San Leandro","CA","94577",37.7299516,-122.15982201
4003,"LUCKY","1300 FAIRMONT DR","San Leandro","CA","94578",37.70221701,-122.12772032
4004,"LUCKY 13","1301 PARK ST","Alameda","CA","94501",37.76329101,-122.24362857
4005,"LUCKY","15840 HESPERIAN BLVD","San Lorenzo","CA","94580",37.68063833,-122.12753685
4006,"LUCKY","5000 MOWRY AVE","Fremont","CA","94538",37.53522692,-121.99928423
4007,"LUCKY # 700","815 MARINA VILLAGE PKWY","Alameda","CA","94501",37.78390871,-122.27104465
4008,"LUCKY #704","3443 CASTRO VALLEY BLVD","Castro Valley","CA","94546",37.69536771,-122.07346948
4009,"LUCKY #711","40055 MISSION BLVD","Fremont","CA","94539",37.55696469,-121.95106829
4010,"LUCKY #715","22555 MISSION BLVD","Hayward","CA","94541",37.67322571,-122.0852366
4011,"LUCKY #722","1951 HOLMES ST","Livermore","CA","94550",37.66124874,-121.78027536
4012,"LUCKY #734","1963 MOUNTAIN BLVD","Oakland","CA","94611",37.82869981,-122.21073274
4013,"LUCKY # 736","247 E 18TH  ST","Oakland","CA","94606",0,0
4014,"LUCKY DONUTS","565 DUTTON AVE","San Leandro","CA","94577",37.73341548,-122.15185701
4015,"LUCKY DONUT SHOP","4010 MACARTHUR BLVD","Oakland","CA","94619",37.78970154,-122.19692748
4016,"LUCKY DRAGON CAFE","6928 INTERNATIONAL BLVD","Oakland","CA","94621",37.76043443,-122.18963577
4017,"LUCKY EXPRESS","10700 MACARTHUR BLVD","Oakland","CA","94605",37.74270604,-122.15217437
4018,"LUCKY'S","35820 FREMONT BLVD","Fremont","CA","94536",37.56736202,-122.02532203
4019,"LUCKYS #712","34101 FREMONT BLVD","Fremont","CA","94555",0,0
4020,"LUCKY'S #716","25151 SANTA CLARA ST","Hayward","CA","94544",37.64848246,-122.08964133
4021,"LUCKY SEAFOOD","376 8TH ST","Oakland","CA","94607",37.7994141,-122.27173282
4022,"LUCKY SEAFOOD MARKET","1201 E 12TH ST","Oakland","CA","94606",37.78963317,-122.24867388
4023,"LUCKY SPOT MARKET","700 FOOTHILL BLVD","Oakland","CA","94606",37.79558409,-122.25028956
4024,"LUCKY STORE # 735","3000 E 9TH ST","Oakland","CA","94606",37.77490037,-122.23187419
4025,"LUCKY STORE #744","6155 W LAS POSITAS BLVD","Pleasanton","CA","94566",37.68169017,-121.9049032
4026,"LUCKY STORES #721","2000 PORTOLA AVE","Livermore","CA","94550",37.6911624,-121.77465518
4027,"LUCKY SUPERMARKET - #782","32300 DYER ST","Union City","CA","94587",37.60408578,-122.06914896
4028,"LUCKY THREE SEVENS","2868 FRUITVALE AVE","Oakland","CA","94601",37.79214513,-122.21939394
4029,"LUCKY TWO","1901 103RD AVE","Oakland","CA","94603",37.74225994,-122.1624189
4030,"LUIGI CUCINA ITALIANA","6638 BANCROFT AVE","Oakland","CA","94605",37.76974455,-122.18285459
4031,"LUIS ABUNDIS","3448 INTERNATIONAL BLVD","Oakland","CA","94601",37.7766799,-122.22386414
4032,"LUIS COFFEE SHOP","5390 BANCROFT AVE","Oakland","CA","94601",37.77178073,-122.20195134
4033,"LUKA'S TAPROOM & LOUNGE","2221 BROADWAY","Oakland","CA","94612",37.81027658,-122.26747733
4034,"LUKE'S GRILL","1509 E 14TH ST","San Leandro","CA","94577",37.72363923,-122.15403076
4035,"LUM ELEMENTARY","1801 SANDCREEK WAY","Alameda","CA","94501",37.76189929,-122.2592157
4036,"LUMPIA HOUSE","8937 SAN RAMON RD","Dublin","CA","94568",37.72224242,-121.94214463
4037,"LUMWORLD'S MRS FIELD'S COOKIES #63","347 SOUTHLAND MALL DR","Hayward","CA","94545",0,0
4038,"LUNARDI'S MEATS","570 WILLIAMS ST","San Leandro","CA","94577",37.71907185,-122.15639367
4039,"LUNA TEA COMPANY","21 S LIVERMORE AVE","Livermore","CA","94550",37.68231574,-121.76874147
4040,"LUNCH STOP","101 8TH ST","Oakland","CA","94607",37.79714775,-122.26601421
4041,"LUNGOMARE","1 BROADWAY","Oakland","CA","94607",37.7949516,-122.2770391
4042,"LUPITA BAKERY AND PIZZA","653 98TH AVE","Oakland","CA","94603",37.736627,-122.18304118
4043,"LUSH FOODS LLC","4184 PIEDMONT AVE","Oakland","CA","94611",37.82732282,-122.25117604
4044,"LUSO MERCADO IMPORTS","15100 E 14TH ST","San Leandro","CA","94578",37.7047822,-122.12785954
4045,"LUSTERS LIQUOR","10625 INTERNATIONAL BLVD","Oakland","CA","94603",37.73884353,-122.1664416
4046,"LYDIKSEN ELEMENTARY SCHOOL","7700 HIGHLAND OAKS","Pleasanton","CA","94588",37.68143938,-121.92082671
4047,"LYDIKSON ELEMENTARY SCHOOL","7700 HIGHLAND OAKS","Pleasanton","CA","94588",37.68143441,-121.92081359
4048,"LY-LUCK RESTAURANT","3537 FRUITVALE AVE","Oakland","CA","94602",37.80160332,-122.21565844
4049,"LYNN AND LU'S ESCAPADE","3353 GRAND AVE","Oakland","CA","94610",37.81356565,-122.24665896
4050,"LYON'S LIQUORS & GROCERY","4100 FOOTHILL BLVD","Oakland","CA","94601",37.77647713,-122.21379306
4051,"MACARTHUR 98 CENT PLUS STORE","9801 MACARTHUR BLVD","Oakland","CA","94605",37.74861082,-122.15803235
4052,"MACARTHUR DELI","5929 MACARTHUR BLVD","Oakland","CA","94602",37.77426599,-122.18040612
4053,"MACARTHUR DISCOUNT STORE","9965 MACARTHUR BLVD","Oakland","CA","94605",37.74750314,-122.1573073
4054,"MACARTHUR MINI MART","8888 MACARTHUR BLVD","Oakland","CA","94605",37.75733606,-122.16196731
4055,"MACARTHUR SHELL","3530 MACARTHUR BLVD","Oakland","CA","94619",37.79307913,-122.20000368
4056,"MACARTHUR SMOKE SHOP","9925 MACARTHUR BLVD","Oakland","CA","94605",37.74777331,-122.15748414
4057,"M & A CASH & CARRY","443 9TH ST","Oakland","CA","94607",37.80040544,-122.27216506
4058,"MAC D LIQUORS","153 HARDER RD","Hayward","CA","94544",37.64954229,-122.07573648
4059,"MAC KHAI","417 7TH ST A","Oakland","CA","94607",37.7988185,-122.27248233
4060,"MACRO MARKETING A'S GOODIES PAKKAIN","3776 BONDE WAY","Fremont","CA","94536",37.56055515,-122.00692823
4061,"MAC'S SPORTS BAR","21722 MEEKLAND AVE","Hayward","CA","94541",37.67216032,-122.10492331
4062,"MACY'S #27","1300 STONERIDGE MALL RD","Pleasanton","CA","94588",37.69349908,-121.92809734
4063,"MACY'S NW336","200 NEWPARK MALL","Newark","CA","94560",37.52734779,-121.99839069
4064,"MACY'S NW337","800 SOUTHLAND MALL","Hayward","CA","94545",37.65029542,-122.10414517
4065,"MAD CONFECTIONS & CAFE","578 14TH ST","Oakland","CA","94612",37.80543136,-122.27395975
4066,"MADIERA DISCOUNT LIQUOR","6714 THORNTON AVE A","Newark","CA","94560",37.53119368,-122.03525519
4067,"MADINA HALAL FOODS","41049 FREMONT BLVD","Fremont","CA","94538",37.5308347,-121.95881243
4068,"MADISON ELEMENTARY SCHOOL","14751 JUNIPER ST","San Leandro","CA","94577",37.69519396,-122.16035442
4069,"MADISON MIDDLE SCHOOL","400 CAPISTRANO DR","Oakland","CA","94603",37.72879352,-122.17908129
4070,"MAD OAK","135 12TH ST","Oakland","CA","94607",37.80017833,-122.26502783
4071,"MAGGIE MOO'S","19641 HESPERIAN BLVD","Hayward","CA","94541",37.66823319,-122.1197195
4072,"M & A GROCERY","2401 FOOTHILL BLVD","Oakland","CA","94601",37.78491774,-122.23232923
4073,"MAHARLIKA RESTAURANT","3671 THORNTON AVE","Fremont","CA","94536",37.56270671,-122.00942466
4074,"MAHETZI PARTY SUPPLIES","888 98TH AVE","Oakland","CA","94621",37.73909863,-122.17981266
4075,"MAHOUT THAI RESTAURANT","39700 CEDAR BLVD","Newark","CA","94560",37.52172676,-121.99836503
4076,"MAI BANH MI","6601 TELEGRAPH AVE","Oakland","CA","94609",37.85224169,-122.26025734
4077,"MAIN COOLER/FREEZER- FUSD","43770 GRIMMER BLVD","Fremont","CA","94538",37.507237,-121.96145642
4078,"MAIN DRY STORAGE- FUSD","4210 TECHNOLOGY DR","Fremont","CA","94538",37.50841711,-121.9548097
4079,"MAIN SQUEEZE","3435 LAKESHORE AVE","Oakland","CA","94610",37.81095883,-122.24346486
4080,"MAINSTAY SUITES","835 W A ST","Hayward","CA","94541",37.66586404,-122.11536466
4081,"MAIN ST BREWERY","828 830 MAIN ST","Pleasanton","CA","94566",37.66453738,-121.87403753
4082,"MAIN STREET BAGELS, INC","1099 MACARTHUR BLVD","San Leandro","CA","94577",37.73178706,-122.13946881
4083,"MAIN STREET MEAT AND FISH MARKET","700 MAIN ST","Pleasanton","CA","94566",37.66272542,-121.87479037
4084,"MAIN STREET SPIRITS AND DELI","444 MAIN ST","Pleasanton","CA","94566",37.65980759,-121.87619205
4085,"MAIN SUSHI","411 MAIN ST","Pleasanton","CA","94566",37.65966754,-121.87630559
4086,"MAI'S KITCHEN","34587 ALVARADO NILES RD","Union City","CA","94587",37.58636048,-122.02066591
4087,"MAI THAI THAI CUISINE","13700 DOOLITTLE DR","San Leandro","CA","94577",37.6984892,-122.17597196
4088,"MAITHAI THAI CUISINE","13700 DOOLITTLE DR","San Leandro","CA","94577",37.69848424,-122.17595879
4089,"MAITLAND MARKET","109 MAITLAND DR","Alameda","CA","94502",37.73566362,-122.23561461
4090,"MAIWAND KABOB","37012 TOWERS WAY A","Fremont","CA","94536",37.54962987,-122.01898921
4091,"MAIWAND MEAT AND GROCERY","37235 FREMONT BLVD","Fremont","CA","94536",37.55901144,-122.00862999
4092,"MAKIYAKI JAPANESE RESTAURANT","134 PELTON CENTER WAY","San Leandro","CA","94577",37.72281436,-122.15393404
4093,"MALAIKOTTAI INDIAN CHETTINADU","5988 NEWPARK MALL","Newark","CA","94560",24.74801557,175.3657414
4094,"M & A LIQUORS","136 14TH ST","Oakland","CA","94612",37.80140447,-122.26368935
4095,"MALONEY SCHOOL","38700 LOGAN DR","Fremont","CA","94536",37.54542665,-121.9984408
4096,"MALY'S DONUTS & BURGERS","144 14TH ST","Oakland","CA","94612",37.80141871,-122.26372519
4097,"MAMA CHO'S BB2","18911 LAKE CHABOT RD","Castro Valley","CA","94546",37.70847247,-122.09099211
4098,"MAMA LUPE'S","15033 FARNSWORTH ST","San Leandro","CA","94579",37.69051753,-122.15175474
4099,"MAMA LUPE'S COCINA","15033 FARNSWORTH ST","San Leandro","CA","94579",37.69051753,-122.15175474
4100,"MAMA PAPA LITHUANIA","1241 PARK ST","Alameda","CA","94501",37.76173738,-122.24494291
4101,"MAMA PAPA LITHUANIA BAKERY","1239 PARK ST","Alameda","CA","94501",37.76172712,-122.24496857
4102,"MAMA ROSA","6770 SANTA RITA RD","Pleasanton","CA","94588",37.70019912,-121.87088687
4103,"MAMA ROSA'S PIZZA","16392 E 14TH ST","San Leandro","CA","94578",37.69483376,-122.1136763
4104,"MAMA ROSA'S PIZZA CHICKEN & SEAFOOD","2370 HIGH  ST","Oakland","CA","94601",37.78061262,-122.20598535
4105,"MAMA'S CHICKEN NOODLE","1727 WEBSTER ST","Alameda","CA","94501",37.77635494,-122.27669197
4106,"MAMA'S ROYAL CAFE","4012 BROADWAY","Oakland","CA","94611",37.82795494,-122.25640139
4107,"MAMA'S VIETNAMESE CUISINE","365 19TH ST","Oakland","CA","94612",37.80690779,-122.26684164
4108,"MAME CAFE","303 OAKLAND AVE","Oakland","CA","94611",37.81735922,-122.25596397
4109,"MA ME HOUSE","416 15TH ST","Oakland","CA","94612",37.80462913,-122.26882003
4110,"MANDELA FOODS","1430 7TH ST","Oakland","CA","94607",37.80542073,-122.2952922
4111,"MANEKI SUSHI","31810 ALVARADO BLVD","Union City","CA","94587",37.58990358,-122.06986021
4112,"MANGAL'S MARKET","1699 E 14TH ST","San Leandro","CA","94577",37.72218287,-122.15205008
4113,"MANGIA MANGIA","755 SAN PABLO AVE","Albany","CA","94706",37.8926834,-122.29967894
4114,"MANGIA MI","234 MAIN ST B","Pleasanton","CA","94566",37.65872258,-121.87680476
4115,"MANGO","1414 FRUITVALE AVE","Oakland","CA","94601",37.77897615,-122.2251391
4116,"MANGO GARDEN","46531 MISSION BLVD","Fremont","CA","94539",37.49184963,-121.92700266
4117,"MANILA GARDEN'S GRILL RESTAURANT","20500 HESPERIAN BLVD D &AMP; E","Hayward","CA","94541",0,0
4118,"MANILA GOOD-HA SA UNION CITY","4130 DYER ST","Union City","CA","94587",37.58835894,-122.07086147
4119,"MANILA SUNRISE RESTAURANT","4122 DYER ST","Union City","CA","94587",37.58840603,-122.07082077
4120,"MANILA TURO TURO","3900 LAKE ARROWHEAD AVE","Fremont","CA","94555",37.58664786,-122.05941167
4121,"MANNA CAFE","1950 FRANKLIN ST","Oakland","CA","94612",37.80829404,-122.26717795
4122,"MANNA ORIENTAL MARKET","39051 STATE ST","Fremont","CA","94538",37.55025372,-121.98498862
4123,"MAN NA RESTAURANT","5890 MOWRY SCHOOL RD","Newark","CA","94560",37.52599538,-122.00683582
4124,"MANOR BOWL BAR","887 MANOR BLVD","San Leandro","CA","94579",37.69146275,-122.14535357
4125,"MANOR GRILL","526 MANOR BLVD","San Leandro","CA","94579",37.69150264,-122.14312524
4126,"MAN PUKU","4363 FIRST ST","Livermore","CA","94551",37.69636786,-121.74433757
4127,"MANZANITA CHILD CARE CE","2618 GRANDE VISTA AVE","Oakland","CA","94601",37.79187025,-122.22641665
4128,"MANZANITA ELEM. SCHOOL","2409 E 27TH ST","Oakland","CA","94601",37.79293041,-122.22523903
4129,"MAPLE LEAF DONUTS","41200 BLACOW RD I","Fremont","CA","94538",37.5237776,-121.97374688
4130,"MARANA CAFE","555 19TH ST","Oakland","CA","94612",37.80858618,-122.27146962
4131,"MARC 49","4915 TELEGRAPH AVE","Oakland","CA","94607",37.83545213,-122.26277629
4132,"MARCIA","5301 COLLEGE AVE","Oakland","CA","94618",37.83815775,-122.25133472
4133,"MARCOS PIZZA","1809 HOLMES ST","Livermore","CA","94550",37.66157104,-121.78027761
4134,"MARCOS PIZZA #7012","6654 KOLL CENTER PKWY","Pleasanton","CA","94566",37.65861822,-121.89966964
4135,"MAR HABA HALAL CUISINE","1437 FRANKLIN ST","Oakland","CA","94612",37.80475477,-122.26941983
4136,"MARIACHI LOCO TAQUERIA","1025 N VASCO RD","Livermore","CA","94551",37.71455222,-121.7242153
4137,"MARIA'S MARKET & DELI","7229 INTERNATIONAL BLVD","Oakland","CA","94621",37.75968466,-122.18813354
4138,"MARIA'S RESTAURANT","27973 LEIDIG CT","Hayward","CA","94545",37.63491179,-122.06431398
4139,"MARICA","5301 COLLEGE AVE","Oakland","CA","94618",37.83815279,-122.25132153
4140,"MARINA FISH","16211 E 14TH ST B","San Leandro","CA","94578",37.69656932,-122.1162018
4141,"MARINA FISH & POULTRY","13605 E 14TH ST","San Leandro","CA","94578",37.71527216,-122.14280348
